SK_ID_CURR,TARGET
104741,0.05617985198475389
104743,0.2114181914028865
104744,0.007113007205648673
104747,0.12128413145683731
104767,0.0036494357485251146
104772,0.16596924943083882
104776,0.14990252753920055
104779,0.11859041883594469
104814,0.2294794168374558
104815,0.04540633459619865
104830,0.1170280017129509
104831,0.04800023804501235
104833,0.011583003850661577
104839,0.00712444499136084
104840,0.21026553553571936
104860,0.07144321606373251
104861,0.05192624361882544
104866,0.025250543156722555
104870,0.09895668258237364
104877,0.18748638555568276
104878,0.14115836172713012
104879,0.06243050639146018
104880,0.01951800710500251
104899,0.24315407433709987
104906,0.061848268417830206
104907,0.058754925391064486
104913,0.05043175166129089
104916,0.12711861718098372
104921,0.17468847281399405
104930,0.21399335067039066
104931,0.21543806040306238
104936,0.04567490355443366
104937,0.007555892227678047
104942,0.023050928928322514
104943,0.14387814232963325
104969,0.17083831367636665
104972,0.22903133204349638
104988,0.03812185563971436
105013,0.06627715930959917
105015,0.011863146640790283
105019,0.12187049863987204
105027,0.16863431829091138
105030,0.09089017920239478
105035,0.1935900739467828
105041,0.15199630802474487
105051,0.0737550993628219
105056,0.23087276688428815
105067,0.13417321005073313
105071,0.12423811553521814
105072,0.14419164790684616
105074,0.203431920430893
105091,0.1412909780094508
105101,0.0546266360592837
105103,0.2097471018830312
105134,0.07584758151791529
105139,0.14991965596779389
105142,0.1464949001660321
105146,0.020234529877900507
105163,0.005143316772190934
105168,0.011874393917588998
105172,0.05472188719881512
105176,0.06016093827448941
105195,0.06389232983348962
105196,0.07213964996622736
105197,0.1370188709570663
105203,0.06934028120541363
105223,0.04206276120046417
105227,0.1900399303496605
105228,0.09108656199620337
105230,0.24256989198073675
105231,0.06430762211083979
105239,0.0006032094972721725
105242,0.17635546092242133
105244,0.060138391905189645
105245,0.09061664421624584
105248,0.006270546895551491
105249,0.1913886586452653
105266,0.08765443715913113
105271,0.18242874916645005
105276,0.03706917224977661
105282,0.0929442450598726
105292,0.046754831901209735
105297,0.18841155989686037
105332,0.08935267179470921
105333,0.25833823431949143
105343,0.13506062664616378
105344,1.0526664246319045e-05
105345,0.16211976576022075
105357,0.1919551415040504
105359,0.03824047870254142
105366,0.011721627664244921
105367,0.12167255728823051
105370,0.016706278652219773
105377,0.18768019509837203
105390,0.018724010640341692
105399,0.019291072895166135
105403,0.1922017126130561
105404,0.04591405253315799
105414,0.0030765230053960676
105417,0.054353782350912025
105425,0.1347747430487286
105452,0.01221839923935431
105454,0.0054885322402389684
105456,0.09295367345951305
105470,0.12394320222317701
105471,0.13726540526626232
105483,0.17611723156064116
105493,0.08740563237594454
105508,0.032747942457707235
105514,0.09987165428104185
105515,0.10981016444392792
105528,0.21556857592955933
105529,0.1516462568967147
105531,0.08708041015281326
105532,0.04324415475988446
105558,0.02972212447180987
105574,0.04792947319089715
105578,0.17786847725269359
105584,0.11392493937330359
105595,0.15252160841945916
105617,0.17788706783899552
105618,0.060060329387633664
105621,0.04185533611058882
105625,0.12893506193197982
105629,0.23980345261570085
105630,0.020527713241386296
105634,0.08330206117046556
105635,0.045361774165255005
105641,0.12852469395235383
105647,0.018622671081485284
105648,0.031183686503969014
105655,0.057800003165362886
105657,0.059949035994502985
105672,0.18933394863644507
105678,0.1903962898837525
105682,0.09610739486716796
105691,0.05279205812665972
105692,0.011231434652965203
105706,0.19825206266445763
105712,0.10250258187077274
105720,0.15836941180381542
105734,0.1994085670879394
105735,0.05798646032120003
105736,0.21299424019611546
105737,0.0719700987401472
105738,0.09606705942901289
105740,0.10923861210893322
105744,0.1462181033059546
105747,0.028641409340176827
105749,0.26816870233653856
105754,0.14970067138731252
105758,0.05965493586675657
105760,0.10429865799328254
105767,0.07007336582733935
105784,0.09714896976855965
105791,0.010458814207035148
105802,0.14962631085480482
105807,0.2622433488316471
105809,0.08779074764004328
105816,0.07746732846985385
105817,0.0176520568429014
105824,0.04731584073192737
105832,0.24904966161685854
105856,0.19823158737114294
105865,0.1654801787582762
105899,0.05478076616491484
105906,0.10461754117352547
105916,0.01585615663569322
105923,0.18340477640332362
105937,0.0606875246164382
105965,0.10575934822359728
105966,0.24132717380433574
105968,0.09746710024113486
105973,0.1382161407836949
105976,0.17672218583314822
105978,0.102290181834689
105979,0.018553247202079595
105991,0.15373741921027237
105998,0.1135595341189306
105999,0.09572222739226284
106000,0.1343372065019707
106001,0.3566145337162941
106010,0.010293155412914761
106011,0.20474393166243385
106013,0.15864421539794032
106015,0.23783165110922272
106026,0.009862291382435455
106032,0.220550019770985
106035,0.15974993494933423
106040,0.05593982691851467
106041,0.08800305690856025
106044,0.07578777396763177
106053,0.07547479903737897
106054,0.004191475090714922
106065,0.10884257916272849
106081,0.11676317113837924
106083,0.1174945974748099
106087,0.0070243898749622145
106090,0.10682782389017982
106101,0.14511620211443052
106102,0.14462653070921627
106109,0.0665030784787741
106116,0.12473677298897802
106150,0.004019332538958156
106155,0.16275030223630427
106166,0.024540151575565963
106176,0.16920121824404988
106189,0.22760952458446124
106199,0.12330485266328074
106205,0.12543041641952488
106206,0.05798572637938984
106211,0.07320312799189013
106214,0.1419338763744865
106216,0.012049154479150712
106217,0.10391662645703204
106225,0.08361575731465584
106249,0.11319088770456502
106256,0.13072972447386988
106258,0.06148283076934459
106261,0.11345587925326382
106262,0.11063884866199271
106264,0.018478287270020273
106271,0.09334995359323761
106276,0.01164634064523165
106277,0.05789227723063332
106286,0.06340600412982679
106293,0.020077672869035723
106295,0.16608126454769118
106296,0.23882231167551188
106297,0.06509045546112321
106298,0.06171303609788237
106311,0.07551106958864337
106314,0.006251732982050453
106320,0.0628701924365286
106334,0.1190386758658245
106346,0.13935701641907589
106347,0.029806222995144287
106349,0.09045945134712872
106354,0.23203048384899294
106360,0.12814030174696808
106373,0.050150996445691064
106377,0.17862054824434354
106386,0.07125162460928045
106387,0.15071736987095968
106391,0.008588187725456322
106401,0.3020410210490761
106411,0.1295220383465138
106413,0.03191622782925503
106426,0.01896628261335273
106427,0.05605134089014008
106428,0.08522041138574556
106434,0.152152014524737
106438,0.014197599655523549
106440,0.3185204484390571
106441,0.0981042381152146
106452,0.09989461657561768
106453,0.1505869712367763
106454,0.08842132001745018
106457,0.07456925793573527
106484,0.19870973536187736
106488,0.014703795308786715
106491,0.07844770701062673
106514,0.04302528395139802
106527,0.0023960860456002666
106528,0.0026182290169544297
106529,0.03772419157751329
106534,0.006520625276490426
106550,0.14318813280886886
106577,0.03348008079583584
106585,0.11608979949535755
106590,0.031495162869478004
106607,0.13063902228461238
106610,0.14257864434066372
106611,0.015362153703195474
106612,0.022383714637153322
106624,0.05457648125750384
106631,0.07842845322857464
106647,0.12292657040474148
106660,0.08884715204453905
106674,0.013346857286273025
106687,0.25494886824625457
106712,0.1644208891403273
106713,0.1819831825100841
106717,0.09944785583725675
106720,0.08971339710498034
106721,0.2118418680156701
106724,0.05906858994083097
106735,0.08809522624541948
106739,0.1526119584694598
106740,0.16541558276383775
106754,0.019639369338672854
106760,0.2199263816127033
106761,0.07313672523343999
106784,0.16262995998879956
106787,0.0478580371531525
106797,0.07257487093367879
106798,0.18594581689765882
106802,0.1047228106895444
106803,0.05243755164041141
106804,0.1408214237074612
106805,0.05137753243915771
106810,0.051123564590660635
106812,0.08215973041539214
106813,0.04821640520904098
106817,0.09112475131292795
106822,0.14842922395288494
106823,0.0853334699112662
106827,0.06638657671475605
106841,0.04428919724577453
106851,0.04307094214568326
106852,0.0894027412195598
106853,0.0726106778804089
106854,0.12028760152066117
106861,0.0601271891269725
106873,0.016287134729255748
106877,0.01472364048721668
106878,0.01266349042940992
106881,0.12588394483057472
106900,0.008742587297719344
106906,0.11599467297543808
106907,0.057383267027940686
106914,0.0978952237508658
106916,0.06749359290864211
106924,0.2435283088798691
106931,0.2220409618004783
106936,0.027018775014300125
106937,0.19803200989995998
106938,0.07094726508174848
106939,0.30383702995756534
106943,0.1311724547182713
106944,0.17230236781300962
106967,0.14968609605450858
106980,0.01570340157246308
106986,0.0874086603450967
106987,0.010183947494910276
106990,0.0040017807779268375
107013,0.09027807455610937
107023,0.1846500780204127
107033,0.13090924805674986
107037,0.2103237029360751
107048,0.05677455811752779
107071,0.008145062494074927
107081,0.03590629882157557
107113,0.0767656879646508
107130,0.09298523780144625
107131,0.013998436369858874
107145,0.23597790393027596
107156,0.12817270902149538
107219,0.14222674104957314
107222,0.22136125733869136
107223,0.3454359916961918
107232,0.15812221254813189
107245,0.1630997909697762
107246,0.05337919297533024
107247,0.08312234046405403
107256,0.003180200519467958
107259,0.007265505274095693
107260,0.14990280771104536
107279,0.24545826169504206
107280,0.07632386347329215
107281,0.09535349598355296
107285,0.009671189018141853
107329,0.2500289008582954
107337,0.21472995480760654
107349,0.06688517098852571
107350,0.016012267845938843
107351,0.07591523096075396
107359,0.21483770785232778
107391,0.18459099041831073
107394,0.23847427708413327
107395,0.136955304318271
107406,0.2006545729144011
107416,0.16630716571299825
107417,0.10987732626107416
107418,0.1179524388506003
107419,0.20740820178148076
107444,0.029089175126732314
107445,0.14497223269847426
107446,0.05474363626098452
107460,0.09964167077862417
107470,0.01529309195614343
107475,0.17520904147046878
107520,0.02694667570229131
107526,0.06717162956603982
107527,0.026359841406428174
107530,0.004057183297170436
107532,0.22213813189868203
107534,0.06355707160463182
107535,0.19460114234426096
107554,0.07825927794551152
107556,0.04450080632520275
107559,0.01127795013344139
107561,0.00818334526269685
107564,0.10968184071867593
107566,0.061325734222550984
107571,0.10411299663127904
107590,0.0467302130735369
107602,0.12291389180439839
107625,0.09612471682074476
107626,0.053773069426045886
107635,0.027401469439340843
107636,0.00320071391649373
107645,0.00979709383929412
107652,0.0915614376739571
107655,0.1443322010901939
107668,0.12936607533198508
107670,0.05160549645411471
107677,0.000956566779806335
107680,0.03938516172559269
107683,0.15143269053211844
107684,0.2470083186512665
107691,0.015675105222961897
107692,0.18972894060395037
107703,0.10615840178462659
107709,0.06443958533025865
107710,0.013805093327730318
107721,0.11553050805454856
107725,0.03761644255078692
107727,0.06591215840743854
107739,0.035394153931756406
107740,0.14438220299456092
107741,0.050489854071754096
107747,0.08351339983132294
107765,0.16715257133849612
107768,0.19509813626163627
107775,0.03396304768809755
107782,0.04293993118912908
107790,0.1057649431328433
107801,0.06031196362394091
107807,0.011433612086759627
107811,0.12855481325153884
107817,0.1628571107572823
107826,0.31932805963011723
107838,0.12518230222765123
107839,0.1000337784027396
107843,0.10797131459599056
107847,0.08563568217956354
107849,0.1810702500819768
107850,0.14528441524475255
107867,0.248430271763155
107871,0.03635502490241912
107908,0.19967723445964627
107913,0.09297576885819832
107927,0.03247205552514712
107931,0.01713219750465858
107955,0.05925360833813647
107962,0.12332571527774894
107977,0.06129539559211863
107978,0.003562472768079192
107993,0.06569468822080995
108010,0.0017577437655215426
108016,0.13461251626795664
108018,0.012430624292628503
108027,0.05573008417627188
108045,0.08931090578486377
108069,0.15474040369861955
108082,0.19944625112987388
108089,0.14155281511555035
108092,0.05734993461225445
108106,0.1045694183506909
108112,0.04403263141091409
108120,0.1475898894362468
108122,0.3275459505554491
108135,0.2890035965607697
108170,0.036696943866800384
108171,0.019653588971377412
108177,0.019490711074318608
108180,0.1064123853237746
108183,0.04545488593534958
108184,0.1426957235349662
108185,0.17911610235336237
108192,0.073710992894088
108195,0.06434339730111256
108196,0.04117686781660596
108218,0.05281155403965798
108219,0.07184879844767507
108243,0.26704573537053444
